Wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
412.380000,15673.600000,11284.800000,9635.100000,8615.140000,8187.360000,7767.490000,7355.550000,7613.010000,6686.140000,6040.500000,5796.900000,5430.510000,5285.930000,4675.940000,4365.010000,4289.750000,4089.720000,4139.230000,3834.230000,3640.150000,3457.940000,3360.900000,3158.890000,3008.370000,3101.450000,3121.260000,3265.830000,3560.930000,3655.990000,3889.690000,4170.920000,4598.700000,5822.650000,4097.640000,4006.540000,3964.950000,3972.870000,3917.410000,4107.540000,3966.930000,3814.430000,3572.810000,3560.930000,3634.200000,3553.000000,3446.060000,3610.440000,3663.910000,3343.070000,3055.900000,3259.890000,3404.470000,3279.700000,3212.360000,3426.250000,3380.700000,3313.360000,3279.700000,3323.270000,3457.940000,3685.700000,4067.930000,3580.730000,3903.550000,3717.380000,3679.760000,3624.300000,3600.540000,3600.540000,3850.080000,3850.080000,3780.760000,3859.980000,3917.410000,3966.930000,3988.710000,3939.200000,3992.670000,4093.680000,3933.260000,3812.450000,3806.510000,3519.340000,3390.600000,3349.010000,3333.170000,3374.760000,3224.240000,3206.420000,3352.970000,3279.700000,3154.920000,3257.910000,3313.360000,3453.980000,3026.190000,2939.050000,3105.410000,3204.440000,3212.360000,3388.620000
413.643000,15896.500000,11285.000000,9571.560000,8709.880000,8345.400000,7685.770000,7279.690000,7608.520000,6937.000000,6289.260000,5861.390000,5611.800000,5255.250000,4686.740000,4482.710000,4270.750000,4167.750000,4066.720000,3914.200000,3737.900000,3575.470000,3444.730000,3308.050000,3137.700000,3117.890000,3175.330000,3268.430000,3626.970000,3698.280000,3939.950000,4245.000000,4561.940000,5912.890000,4225.190000,4044.930000,4011.260000,3939.950000,4058.800000,3999.370000,3941.930000,3934.010000,3660.650000,3656.680000,3624.990000,3537.830000,3541.790000,3591.320000,3704.230000,3409.080000,3171.370000,3256.550000,3381.340000,3248.630000,3300.130000,3420.960000,3418.980000,3428.880000,3252.590000,3413.040000,3492.270000,3795.350000,3961.740000,3621.030000,3787.420000,3840.910000,3751.770000,3714.130000,3688.380000,3678.470000,3957.780000,3959.760000,3973.620000,3934.010000,3890.430000,3932.030000,4136.050000,3908.250000,3997.390000,4050.880000,3890.430000,3831.000000,3781.480000,3494.250000,3426.900000,3442.750000,3351.630000,3351.630000,3359.550000,3363.520000,3470.480000,3331.820000,3228.820000,3399.170000,3234.760000,3581.410000,2943.570000,2993.090000,3129.770000,3193.160000,3319.940000,3500.200000
414.905000,15881.700000,11558.600000,9618.950000,8824.470000,8408.410000,7768.460000,7425.710000,7734.780000,6948.230000,6304.320000,5836.750000,5525.690000,5355.310000,4786.690000,4568.750000,4426.100000,4372.610000,4186.370000,4049.670000,3706.910000,3532.560000,3401.800000,3284.910000,3104.610000,3154.140000,3306.700000,3324.530000,3510.770000,3780.220000,3972.400000,4182.410000,4517.240000,5842.690000,4111.080000,3930.790000,3980.320000,3952.580000,3940.700000,4085.330000,3920.890000,3926.830000,3712.850000,3572.190000,3641.530000,3730.690000,3627.660000,3627.660000,3756.440000,3374.060000,3181.880000,3350.290000,3399.820000,3380.010000,3282.920000,3588.040000,3490.950000,3508.790000,3209.620000,3368.120000,3609.830000,3746.540000,4119.010000,3687.100000,4065.520000,3738.610000,3704.930000,3663.320000,3734.650000,3762.390000,3954.570000,3920.890000,4099.200000,4010.040000,4033.820000,3978.340000,4097.220000,3952.580000,4091.270000,4120.990000,4170.520000,3843.620000,3754.460000,3605.870000,3383.970000,3449.350000,3381.990000,3354.250000,3429.540000,3344.340000,3451.330000,3372.080000,3360.190000,3362.170000,3413.690000,3544.450000,3084.800000,3120.460000,3219.520000,3195.750000,3306.700000,3492.940000
416.166000,15886.700000,11576.600000,9678.240000,8879.650000,8413.970000,7934.420000,7544.040000,7738.230000,6939.640000,6384.790000,5877.490000,5754.630000,5382.090000,4866.860000,4498.280000,4405.150000,4393.260000,4280.300000,4054.400000,3820.570000,3671.950000,3467.840000,3341.010000,3188.430000,3204.280000,3295.440000,3428.210000,3697.710000,3846.330000,4137.630000,4216.890000,4637.000000,6061.780000,4199.060000,4185.190000,4064.310000,4050.440000,4080.160000,4181.220000,4050.440000,4024.670000,3687.800000,3767.060000,3860.200000,3667.980000,3646.180000,3735.360000,3798.770000,3517.380000,3196.360000,3313.270000,3568.900000,3390.560000,3354.890000,3590.700000,3586.740000,3509.450000,3315.250000,3414.330000,3547.100000,3913.700000,4201.040000,3757.160000,4125.740000,3776.970000,3828.490000,3834.440000,3776.970000,3909.740000,4050.440000,3925.590000,4189.150000,4080.160000,4044.490000,4117.810000,4232.740000,4020.710000,4096.010000,4163.390000,4165.370000,3994.950000,3810.660000,3620.420000,3620.420000,3566.920000,3422.260000,3564.940000,3428.210000,3475.770000,3513.420000,3444.060000,3339.030000,3479.730000,3412.350000,3616.460000,3218.150000,3144.830000,3321.200000,3339.030000,3271.660000,3527.290000
417.428000,16036.400000,11555.100000,9666.210000,8992.330000,8429.440000,8033.040000,7630.700000,7975.560000,7061.860000,6382.040000,5912.300000,5755.720000,5299.860000,4865.810000,4618.060000,4491.210000,4439.680000,4227.600000,4217.690000,3999.670000,3811.380000,3478.410000,3399.130000,3276.240000,3284.170000,3335.700000,3522.010000,3633.000000,3882.740000,4043.280000,4316.790000,4762.740000,5819.150000,4215.710000,4245.440000,4174.090000,4084.900000,4078.950000,4199.860000,4124.540000,4063.100000,3823.280000,3878.770000,3793.550000,3847.060000,3698.410000,3918.410000,3912.470000,3508.140000,3292.100000,3450.660000,3490.300000,3539.850000,3460.570000,3631.020000,3652.820000,3520.030000,3389.220000,3525.980000,3734.090000,3922.380000,4229.590000,3803.460000,4061.120000,3815.350000,3940.210000,3904.540000,3890.660000,3896.610000,4013.550000,4049.220000,4215.710000,4148.320000,3910.480000,4126.520000,4336.610000,4094.810000,4267.240000,4281.120000,4247.420000,4019.490000,3831.200000,3706.340000,3573.540000,3638.950000,3565.620000,3514.080000,3438.770000,3448.680000,3541.830000,3430.840000,3442.730000,3494.260000,3549.760000,3670.660000,3228.680000,3153.360000,3413.000000,3391.200000,3462.550000,3648.860000
418.689000,15979.900000,11624.600000,10066.500000,9073.330000,8599.540000,8175.320000,7687.650000,7870.030000,7102.850000,6664.750000,5998.670000,5776.640000,5493.160000,4973.780000,4612.990000,4523.780000,4494.040000,4337.440000,4230.390000,3927.090000,3837.880000,3613.870000,3506.820000,3375.990000,3322.460000,3429.510000,3576.210000,3627.750000,4026.200000,4206.600000,4470.260000,4884.570000,5867.830000,4440.520000,4329.510000,4293.830000,4281.930000,4321.580000,4353.300000,4131.270000,4113.430000,3911.230000,3889.420000,3935.020000,3798.230000,3835.900000,3861.670000,3968.720000,3635.680000,3429.510000,3546.470000,3669.380000,3479.070000,3413.650000,3685.240000,3663.430000,3623.780000,3360.130000,3621.800000,3816.070000,4083.690000,4188.760000,3917.170000,4083.690000,3964.750000,3954.840000,3948.890000,3889.420000,4004.400000,4081.710000,4101.530000,4188.760000,4135.240000,4087.660000,4081.710000,4315.630000,4164.970000,4254.180000,4262.110000,4277.970000,4053.960000,4093.610000,3784.350000,3657.480000,3671.360000,3707.040000,3508.800000,3498.890000,3633.690000,3643.610000,3542.500000,3498.890000,3522.680000,3546.470000,3784.350000,3314.530000,3312.550000,3451.320000,3504.840000,3492.950000,3647.570000
419.951000,15832.300000,11686.300000,9858.240000,9049.280000,8702.300000,8159.020000,7841.780000,7932.990000,7308.420000,6499.460000,6184.200000,5861.020000,5682.570000,5145.240000,4790.330000,4734.810000,4574.210000,4538.520000,4336.280000,4058.690000,3832.660000,3695.850000,3513.440000,3461.890000,3329.040000,3515.420000,3681.970000,3858.440000,4139.990000,4302.570000,4479.040000,4780.420000,5954.200000,4473.090000,4524.640000,4320.420000,4320.420000,4326.360000,4401.710000,4227.230000,4185.590000,3949.640000,3981.370000,3888.180000,3937.750000,3779.130000,3921.880000,3953.610000,3561.020000,3515.420000,3600.680000,3713.690000,3618.520000,3481.710000,3838.610000,3765.250000,3697.830000,3563.010000,3638.350000,3789.040000,4151.880000,4427.490000,3878.260000,4191.540000,4060.680000,4155.850000,4042.830000,4009.120000,4084.470000,4296.620000,4223.260000,4330.330000,4223.260000,4159.810000,4286.710000,4338.260000,4292.660000,4435.420000,4397.740000,4298.610000,4189.560000,4017.060000,3771.190000,3771.190000,3751.370000,3721.630000,3689.900000,3586.800000,3616.540000,3781.110000,3668.090000,3648.260000,3612.570000,3658.180000,3798.950000,3257.660000,3348.870000,3541.200000,3632.400000,3640.330000,3800.940000
421.211000,16265.600000,11637.000000,9959.270000,9326.650000,8672.220000,8200.240000,7882.940000,8112.980000,7377.240000,6744.620000,6314.280000,5931.540000,5703.480000,5209.680000,4898.330000,4791.240000,4668.290000,4420.390000,4343.050000,4118.960000,3946.430000,3773.890000,3579.550000,3492.290000,3430.810000,3668.790000,3793.730000,3982.120000,4190.350000,4311.320000,4460.060000,5080.780000,6127.870000,4565.160000,4394.610000,4491.790000,4454.110000,4390.650000,4515.580000,4382.710000,4178.450000,3950.390000,3978.160000,4053.520000,4023.770000,3976.170000,4122.920000,4174.490000,3722.330000,3506.170000,3692.590000,3968.240000,3666.810000,3664.820000,3807.610000,3884.950000,3861.150000,3504.190000,3763.980000,3962.290000,4126.890000,4285.540000,3986.090000,4422.380000,4178.450000,4140.770000,4079.300000,4176.470000,4196.300000,4392.630000,4360.900000,4477.900000,4388.660000,4410.480000,4394.610000,4450.140000,4501.700000,4517.570000,4446.170000,4382.710000,4265.710000,4124.910000,4075.330000,3787.780000,3873.050000,3855.200000,3758.030000,3708.450000,3734.230000,3787.780000,3650.940000,3650.940000,3825.460000,3613.260000,3894.860000,3496.260000,3401.070000,3563.680000,3643.010000,3740.180000,3890.900000
422.472000,16179.500000,12151.000000,10121.800000,9453.390000,8840.480000,8322.790000,7969.730000,8217.660000,7501.620000,6900.620000,6527.720000,6263.910000,5902.910000,5327.700000,4819.920000,4887.360000,4724.710000,4663.220000,4454.950000,4329.990000,4066.190000,3871.800000,3689.320000,3617.910000,3629.820000,3673.450000,3905.520000,4078.090000,4280.400000,4363.710000,4601.730000,4978.600000,6269.860000,4712.810000,4524.380000,4494.620000,4492.640000,4345.860000,4784.220000,4452.970000,4345.860000,4103.870000,4099.910000,4165.360000,4137.590000,3974.950000,4030.480000,4076.100000,3754.780000,3631.800000,3776.590000,3963.040000,3798.410000,3727.010000,3967.010000,3939.240000,3947.180000,3586.180000,3758.740000,4056.270000,4296.270000,4562.060000,4181.230000,4492.640000,4331.980000,4333.960000,4337.930000,4147.510000,4280.400000,4490.660000,4435.120000,4706.860000,4472.810000,4421.230000,4347.840000,4534.290000,4577.930000,4665.210000,4649.340000,4552.150000,4367.680000,4296.270000,4123.710000,3939.240000,4012.630000,3980.900000,3871.800000,3885.690000,3959.080000,3961.060000,3859.900000,3693.290000,3776.590000,3848.000000,4012.630000,3488.990000,3479.070000,3659.570000,3623.860000,3709.160000,3893.620000
423.732000,16650.700000,12127.500000,10334.000000,9504.780000,9161.570000,8568.390000,8161.690000,8387.850000,7608.190000,6999.140000,6477.380000,6273.040000,5963.550000,5483.450000,5037.080000,5080.720000,5031.130000,4858.530000,4612.530000,4475.640000,4316.930000,4158.220000,3898.330000,3813.020000,3713.830000,3894.360000,4029.270000,4164.170000,4350.650000,4564.910000,4906.140000,5241.420000,6261.130000,4832.740000,4715.690000,4737.510000,4610.540000,4632.370000,4580.780000,4431.990000,4525.240000,4162.190000,4158.220000,4273.280000,4251.460000,4160.200000,4221.700000,4205.830000,3924.120000,3620.590000,3836.830000,4076.880000,3862.620000,3834.840000,4049.100000,3981.650000,4184.010000,3666.210000,3959.830000,4088.780000,4324.860000,4636.330000,4221.700000,4604.590000,4380.410000,4582.770000,4374.460000,4372.480000,4386.360000,4578.800000,4614.510000,4773.220000,4616.490000,4606.570000,4545.070000,4747.430000,4614.510000,4741.480000,4789.090000,4646.250000,4461.750000,4358.590000,4253.440000,4041.170000,4162.190000,4059.020000,3961.810000,3999.510000,3957.850000,4066.960000,3902.300000,3997.520000,4019.350000,3906.260000,4237.570000,3634.470000,3668.200000,3751.520000,3892.380000,4029.270000,4062.990000
424.993000,16584.400000,12185.300000,10465.000000,9687.150000,9274.430000,8613.670000,8264.440000,8399.370000,7802.110000,7190.960000,6889.350000,6528.210000,6115.490000,5716.650000,5295.990000,5232.490000,5119.390000,5008.270000,4805.880000,4651.100000,4432.840000,4307.830000,3865.340000,3964.550000,3926.850000,3988.360000,4127.260000,4325.690000,4460.610000,4803.890000,4982.470000,5438.850000,6335.740000,4847.550000,4782.060000,4861.440000,4954.700000,4637.210000,4750.320000,4696.740000,4659.040000,4299.890000,4343.540000,4468.550000,4426.880000,4333.620000,4444.740000,4442.760000,3972.490000,3841.530000,4024.080000,4266.160000,4018.120000,3992.330000,4206.630000,4248.300000,4196.710000,3756.200000,4016.140000,4236.390000,4694.760000,4861.440000,4444.740000,4714.600000,4504.270000,4589.590000,4649.120000,4547.920000,4732.460000,4732.460000,4827.700000,4873.340000,4831.670000,4583.640000,4666.980000,4938.820000,4776.110000,4928.900000,4988.430000,4986.440000,4754.290000,4492.360000,4387.200000,4264.170000,4337.590000,4176.870000,4206.630000,4004.240000,4141.150000,4287.980000,4089.560000,4051.860000,4159.010000,4093.530000,4232.420000,3877.240000,3837.560000,3988.360000,4180.830000,4137.180000,4295.920000
426.253000,17040.100000,12519.100000,10838.100000,10135.500000,9577.850000,8984.450000,8635.150000,8738.350000,7916.710000,7636.880000,7110.950000,6860.890000,6487.780000,5955.890000,5382.330000,5277.150000,5485.530000,5298.980000,5108.450000,4862.360000,4697.630000,4427.720000,4261.010000,4147.890000,4112.170000,4106.210000,4544.820000,4548.790000,4816.710000,4933.810000,5104.480000,5556.980000,6775.550000,5124.330000,5068.760000,5086.620000,5104.480000,5035.020000,5035.020000,4923.880000,4765.110000,4560.690000,4491.230000,4713.510000,4606.340000,4618.250000,4659.930000,4586.490000,4151.860000,4193.540000,4324.520000,4399.940000,4245.140000,4179.640000,4479.320000,4443.600000,4358.260000,3939.500000,4179.640000,4473.370000,4775.030000,5084.640000,4556.720000,4957.620000,4763.130000,4806.790000,4784.960000,4709.540000,4892.130000,4959.610000,5009.220000,5029.070000,4977.470000,4955.640000,4915.940000,5023.110000,5060.820000,5231.500000,5136.240000,5164.020000,4854.420000,4808.770000,4477.340000,4532.910000,4522.990000,4421.770000,4334.450000,4255.060000,4310.630000,4485.280000,4247.120000,4312.610000,4358.260000,4340.400000,4509.090000,4072.470000,4076.440000,4274.910000,4261.010000,4255.060000,4388.030000
427.512000,17128.700000,12604.800000,11153.800000,10357.800000,9909.190000,9208.480000,9009.970000,8998.060000,8368.820000,7793.160000,7376.310000,7066.650000,6895.940000,6373.880000,5746.610000,5835.940000,5748.600000,5637.440000,5466.730000,5170.960000,4986.350000,4930.770000,4638.980000,4559.580000,4460.320000,4742.200000,4920.850000,4843.430000,4986.350000,5298.000000,5518.340000,5818.070000,6889.980000,5319.840000,5446.880000,5458.790000,5448.860000,5232.490000,5397.250000,5208.670000,5055.830000,4803.730000,4869.240000,4980.400000,4960.550000,4871.220000,5049.870000,4821.600000,4392.830000,4331.300000,4511.930000,4819.610000,4668.750000,4434.520000,4819.610000,4775.940000,4760.060000,4114.930000,4472.230000,4815.640000,5091.560000,5125.300000,4815.640000,5331.750000,5041.930000,5319.840000,5113.390000,5139.200000,5228.520000,5214.630000,5222.570000,5496.500000,5550.100000,5234.480000,5051.860000,5431.000000,5349.610000,5460.770000,5494.520000,5526.280000,5313.880000,5083.620000,4825.570000,4760.060000,4887.100000,4827.550000,4623.100000,4656.840000,4605.230000,4785.870000,4577.440000,4589.350000,4658.830000,4704.480000,4795.790000,4361.070000,4124.860000,4623.100000,4629.050000,4656.840000,4670.740000
428.772000,17640.200000,12992.400000,11487.500000,10840.200000,10598.000000,9774.080000,9496.120000,9517.960000,8555.050000,8348.570000,7939.580000,7828.390000,7383.670000,6752.310000,6283.760000,6222.210000,6023.670000,6113.020000,5920.430000,5743.730000,5541.220000,5287.090000,4947.590000,5046.860000,4995.240000,5038.920000,5213.630000,5257.310000,5567.030000,5680.200000,5932.350000,6244.050000,7212.920000,5910.510000,5968.080000,5825.130000,5759.620000,5839.030000,5821.160000,5638.510000,5441.950000,5225.550000,5356.580000,5344.670000,5326.800000,5356.580000,5302.980000,5169.960000,4621.990000,4733.170000,4969.430000,5148.120000,4931.710000,4846.340000,5199.740000,5060.760000,4955.530000,4514.780000,4717.290000,5100.470000,5455.850000,5725.870000,5310.920000,5787.410000,5563.060000,5656.380000,5737.780000,5737.780000,5646.450000,5769.540000,5856.900000,5938.300000,5733.810000,5578.950000,5467.760000,5799.320000,5713.950000,5936.320000,6144.780000,6015.730000,5880.730000,5529.310000,5386.360000,5191.800000,5320.850000,5185.840000,5108.410000,5044.880000,5088.550000,5233.490000,5094.510000,5019.070000,5003.180000,5080.610000,5302.980000,4858.250000,4681.550000,5021.050000,5130.250000,4933.690000,5108.410000
430.031000,18159.800000,13701.800000,12091.300000,11592.900000,11241.400000,10465.000000,10067.800000,10173.100000,9418.490000,9126.590000,8757.230000,8467.310000,8115.830000,7359.250000,7041.530000,6860.830000,6831.040000,6692.040000,6582.820000,6507.360000,6173.750000,6036.730000,5657.450000,5574.050000,5613.760000,5778.580000,5800.430000,5929.500000,6092.330000,6439.840000,6652.320000,6809.200000,7740.520000,6431.900000,6453.740000,6489.490000,6483.530000,6437.860000,6427.930000,6207.510000,6080.420000,5615.750000,5943.400000,6082.400000,5848.080000,5865.960000,5911.630000,5566.110000,5182.850000,5234.480000,5532.350000,5768.650000,5627.660000,5383.410000,5804.400000,5804.400000,5637.590000,4968.390000,5278.170000,5607.810000,6138.010000,6241.270000,5977.160000,6388.210000,6040.700000,6306.800000,6288.920000,6465.660000,6477.570000,6525.230000,6416.010000,6660.260000,6310.770000,6280.980000,5959.290000,6336.580000,6298.850000,6632.460000,6699.980000,6775.440000,6445.800000,6179.710000,5903.690000,5792.480000,5824.260000,5830.210000,5615.750000,5562.130000,5742.840000,5748.800000,5526.390000,5627.660000,5673.340000,5599.860000,5756.740000,5444.970000,5157.040000,5770.640000,5776.600000,5607.810000,5665.390000
